"record_id","transaction_id","date","time","location_id","SKU","quantity","is_member","customer_id","total_with_tax","tax"
"3242","179","2023-03-25","18:26:50","2","hw422","2","false","0","2.80","0.47"
"3949","179","2023-03-25","18:26:50","5","qbzh7","5","false","0","12.50","2.08"
"3224","178","2023-03-08","15:08:55","4","bau61","4","true","30","0.80","0.13"
"3775","178","2023-03-08","15:08:55","5","9gc8o","3","true","30","16.50","2.75"
"3595","177","2023-03-26","9:43:25","2","bau61","2","true","65","0.40","0.07"
"3879","176","2023-03-27","11:01:34","1","ysrak","2","false","0","4.60","0.77"
"3446","175","2023-03-09","13:38:04","1","sm0ik","4","false","0","4.80","0.80"
"3811","175","2023-03-09","13:38:04","2","qbzh7","3","false","0","7.50","1.25"
"3885","175","2023-03-09","13:38:04","2","hw422","3","false","0","4.20","0.70"
"3147","174","2023-03-24","17:22:06","1","bau61","4","true","5","0.80","0.13"
"3212","174","2023-03-24","17:22:06","2","iu8mz","4.53","true","5","9.06","1.51"
"3665","174","2023-03-24","17:22:06","1","j0ayn","3","true","5","4.50","0.75"
"3759","174","2023-03-24","17:22:06","2","9gc8o","3","true","5","16.50","2.75"
"3234","173","2023-03-27","18:01:58","2","fjl3q","3","true","65","0.60","0.10"
"3342","173","2023-03-27","18:01:58","2","cdue8","3","true","65","0.60","0.10"
"3589","173","2023-03-27","18:01:58","3","sm0ik","2","true","65","2.40","0.40"
"3681","173","2023-03-27","18:01:58","4","fjl3q","2","true","65","0.40","0.07"
"3397","172","2023-03-17","12:24:40","3","9gc8o","3","false","0","16.50","2.75"
"3979","172","2023-03-17","12:24:40","2","skexy","2","false","0","6.00","1.00"
"3052","171","2023-03-15","9:10:39","1","e02d7","4.25","false","0","0.43","0.07"
"3180","171","2023-03-15","9:10:39","1","qbzh7","2","false","0","5.00","0.83"
"3291","171","2023-03-15","9:10:39","4","1m6s7","5","false","0","11.00","1.83"
"3662","171","2023-03-15","9:10:39","1","iu8mz","4.16","false","0","8.32","1.39"
"3125","170","2023-03-04","14:58:12","5","cdue8","5","true","91","1.00","0.17"
"3468","170","2023-03-04","14:58:12","3","bau61","4","true","91","0.80","0.13"
"3531","170","2023-03-04","14:58:12","2","xfjts","4","true","91","0.80","0.13"
"3612","170","2023-03-04","14:58:12","4","ck5sb","3","true","91","5.10","0.85"
"3615","170","2023-03-04","14:58:12","1","sm0ik","4","true","91","4.80","0.80"
"3899","170","2023-03-04","14:58:12","2","osv5f","4","true","91","8.00","1.33"
"3926","170","2023-03-04","14:58:12","4","ypf75","1.35","true","91","3.38","0.56"
"3247","169","2023-03-30","15:40:52","4","ysrak","4","false","0","9.20","1.53"
"3278","169","2023-03-30","15:40:52","4","iu8mz","1.43","false","0","2.86","0.48"
"3422","169","2023-03-30","15:40:52","4","xfjts","2","false","0","0.40","0.07"
"3644","169","2023-03-30","15:40:52","3","iu8mz","1.35","false","0","2.70","0.45"
"3718","169","2023-03-30","15:40:52","4","fjl3q","5","false","0","1.00","0.17"
"3758","169","2023-03-30","15:40:52","5","bau61","3","false","0","0.60","0.10"
"3054","168","2023-03-26","19:10:32","5","sm0ik","3","false","0","3.60","0.60"
"3152","168","2023-03-26","19:10:32","1","1m6s7","5","false","0","11.00","1.83"
"3057","167","2023-03-22","18:45:00","5","fjl3q","5","true","52","1.00","0.17"
"3122","167","2023-03-22","18:45:00","4","ttyc7","2","true","52","4.80","0.80"
"3694","167","2023-03-22","18:45:00","3","cdue8","2","true","52","0.40","0.07"
"3739","167","2023-03-22","18:45:00","1","qbzh7","2","true","52","5.00","0.83"
"3143","166","2023-03-08","8:26:22","3","9gc8o","3","true","49","16.50","2.75"
"3194","166","2023-03-08","8:26:22","5","9gc8o","4","true","49","22.00","3.67"
"3549","166","2023-03-08","8:26:22","4","sm0ik","4","true","49","4.80","0.80"
"3489","165","2023-03-15","17:22:33","5","fjl3q","3","true","86","0.60","0.10"
"3515","165","2023-03-15","17:22:33","2","1m6s7","4","true","86","8.80","1.47"
"3034","164","2023-03-07","8:07:26","2","ypf75","4.51","true","34","11.27","1.88"
"3080","164","2023-03-07","8:07:26","1","qbzh7","4","true","34","10.00","1.67"
"3637","164","2023-03-07","8:07:26","4","iu8mz","2.1","true","34","4.20","0.70"
"3563","163","2023-03-05","19:47:10","2","iu8mz","4.51","false","0","9.02","1.50"
"3699","163","2023-03-05","19:47:10","5","fjl3q","5","false","0","1.00","0.17"
"3954","163","2023-03-05","19:47:10","3","sm0ik","3","false","0","3.60","0.60"
"3231","162","2023-03-11","13:15:12","3","ck5sb","2","false","0","3.40","0.57"
"3283","162","2023-03-11","13:15:12","3","qmqeu","4","false","0","10.40","1.73"
"3066","161","2023-03-01","11:46:52","3","bau61","3","true","46","0.60","0.10"
"3084","161","2023-03-01","11:46:52","5","qmqeu","4","true","46","10.40","1.73"
"3486","161","2023-03-01","11:46:52","3","xfjts","5","true","46","1.00","0.17"
"3519","161","2023-03-01","11:46:52","4","fjl3q","3","true","46","0.60","0.10"
"3535","161","2023-03-01","11:46:52","3","bau61","3","true","46","0.60","0.10"
"3689","161","2023-03-01","11:46:52","5","cdue8","5","true","46","1.00","0.17"
"3045","160","2023-03-13","8:35:32","4","1m6s7","3","true","23","6.60","1.10"
"3570","160","2023-03-13","8:35:32","3","xfjts","4","true","23","0.80","0.13"
"3840","159","2023-03-15","11:42:32","5","ck5sb","4","true","5","6.80","1.13"
"3093","158","2023-03-30","16:47:16","5","ysrak","4","false","0","9.20","1.53"
"3123","158","2023-03-30","16:47:16","5","sm0ik","5","false","0","6.00","1.00"
"3848","157","2023-03-09","11:27:11","4","9gc8o","3","false","0","16.50","2.75"
"3248","156","2023-03-15","8:44:30","2","xfjts","3","false","0","0.60","0.10"
"3493","156","2023-03-15","8:44:30","3","9gc8o","5","false","0","27.50","4.58"
"3646","156","2023-03-15","8:44:30","5","skexy","3","false","0","9.00","1.50"
"3677","156","2023-03-15","8:44:30","4","xfjts","3","false","0","0.60","0.10"
"3769","156","2023-03-15","8:44:30","4","9gc8o","3","false","0","16.50","2.75"
"3451","155","2023-03-15","10:59:21","5","sm0ik","4","false","0","4.80","0.80"
"3582","155","2023-03-15","10:59:21","2","1m6s7","5","false","0","11.00","1.83"
"3791","155","2023-03-15","10:59:21","4","qbzh7","2","false","0","5.00","0.83"
"3521","154","2023-03-03","9:54:13","1","xfjts","3","true","87","0.60","0.10"
"3585","154","2023-03-03","9:54:13","2","sm0ik","4","true","87","4.80","0.80"
"3296","153","2023-03-01","8:59:10","2","osv5f","5","true","85","10.00","1.67"
"3745","153","2023-03-01","8:59:10","5","jv78l","5","true","85","6.50","1.08"
"3135","152","2023-03-13","10:59:26","4","ysrak","2","false","0","4.60","0.77"
"3823","152","2023-03-13","10:59:26","3","ck5sb","4","false","0","6.80","1.13"
"3679","151","2023-03-16","10:01:19","1","9gc8o","2","true","40","11.00","1.83"
"3027","150","2023-03-14","14:28:51","2","skexy","3","true","91","9.00","1.50"
"3158","150","2023-03-14","14:28:51","1","xfjts","4","true","91","0.80","0.13"
"3640","149","2023-03-03","9:29:54","3","bau61","2","false","0","0.40","0.07"
"3002","148","2023-03-28","12:35:42","1","1m6s7","5","true","9","11.00","1.83"
"3496","148","2023-03-28","12:35:42","3","xfjts","4","true","9","0.80","0.13"
"3510","148","2023-03-28","12:35:42","1","j0ayn","5","true","9","7.50","1.25"
"3120","147","2023-03-07","12:39:46","5","osv5f","3","true","66","6.00","1.00"
"3308","147","2023-03-07","12:39:46","1","cdue8","3","true","66","0.60","0.10"
"3405","147","2023-03-07","12:39:46","4","fjl3q","3","true","66","0.60","0.10"
"3499","147","2023-03-07","12:39:46","3","e02d7","4.64","true","66","0.46","0.08"
"3741","147","2023-03-07","12:39:46","2","xfjts","2","true","66","0.40","0.07"
"3442","146","2023-03-21","11:31:30","1","hw422","3","false","0","4.20","0.70"
"3526","146","2023-03-21","11:31:30","5","osv5f","5","false","0","10.00","1.67"
"3629","146","2023-03-21","11:31:30","1","cdue8","3","false","0","0.60","0.10"
"3787","146","2023-03-21","11:31:30","3","j0ayn","3","false","0","4.50","0.75"
"3812","146","2023-03-21","11:31:30","3","1m6s7","4","false","0","8.80","1.47"
"3552","145","2023-03-02","19:56:23","5","e02d7","2.61","false","0","0.26","0.04"
"3821","145","2023-03-02","19:56:23","4","fjl3q","2","false","0","0.40","0.07"
"3461","144","2023-03-18","8:01:39","1","9gc8o","5","true","40","27.50","4.58"
"3709","144","2023-03-18","8:01:39","3","qbzh7","3","true","40","7.50","1.25"
"3728","144","2023-03-18","8:01:39","1","xfjts","2","true","40","0.40","0.07"
"3978","144","2023-03-18","8:01:39","1","hw422","3","true","40","4.20","0.70"
"3438","142","2023-03-08","19:21:26","5","xfjts","3","false","0","0.60","0.10"
"3443","142","2023-03-08","19:21:26","5","fjl3q","3","false","0","0.60","0.10"
"3841","142","2023-03-08","19:21:26","5","iu8mz","2.68","false","0","5.36","0.89"
"3138","141","2023-03-19","15:32:50","4","9gc8o","2","false","0","11.00","1.83"
"3289","141","2023-03-19","15:32:50","5","xfjts","2","false","0","0.40","0.07"
"3551","141","2023-03-19","15:32:50","5","osv5f","3","false","0","6.00","1.00"
"3773","141","2023-03-19","15:32:50","4","osv5f","2","false","0","4.00","0.67"
"3867","141","2023-03-19","15:32:50","4","iu8mz","1.78","false","0","3.56","0.59"
"3892","141","2023-03-19","15:32:50","2","osv5f","2","false","0","4.00","0.67"
"3344","140","2023-03-24","12:57:26","2","fjl3q","3","false","0","0.60","0.10"
"3777","140","2023-03-24","12:57:26","3","1m6s7","4","false","0","8.80","1.47"
"3889","140","2023-03-24","12:57:26","1","9gc8o","2","false","0","11.00","1.83"
"3960","140","2023-03-24","12:57:26","2","9gc8o","2","false","0","11.00","1.83"
"3261","139","2023-03-13","17:31:14","3","hw422","5","false","0","7.00","1.17"
"3636","139","2023-03-13","17:31:14","2","skexy","5","false","0","15.00","2.50"
"3625","138","2023-03-19","8:04:18","4","cdue8","4","true","90","0.80","0.13"
"3989","138","2023-03-19","8:04:18","1","1m6s7","2","true","90","4.40","0.73"
"3748","137","2023-03-03","19:03:39","2","jv78l","3","false","0","3.90","0.65"
"3953","137","2023-03-03","19:03:39","3","ck5sb","2","false","0","3.40","0.57"
"3555","136","2023-03-21","12:59:11","2","ysrak","5","true","82","11.50","1.92"
"3056","135","2023-03-14","13:47:00","2","ck5sb","5","false","0","8.50","1.42"
"3316","135","2023-03-14","13:47:00","3","qmqeu","3","false","0","7.80","1.30"
"3077","134","2023-03-20","15:05:47","4","e02d7","1.64","false","0","0.16","0.03"
"3623","134","2023-03-20","15:05:47","4","e02d7","1.87","false","0","0.19","0.03"
"3112","133","2023-03-11","10:57:14","1","hw422","3","false","0","4.20","0.70"
"3931","133","2023-03-11","10:57:14","2","fjl3q","2","false","0","0.40","0.07"
"3150","132","2023-03-28","9:28:52","3","qbzh7","2","true","5","5.00","0.83"
"3346","131","2023-03-29","18:08:13","1","ck5sb","3","false","0","5.10","0.85"
"3475","131","2023-03-29","18:08:13","5","sm0ik","4","false","0","4.80","0.80"
"3780","131","2023-03-29","18:08:13","4","osv5f","4","false","0","8.00","1.33"
"3903","131","2023-03-29","18:08:13","1","skexy","5","false","0","15.00","2.50"
"3913","131","2023-03-29","18:08:13","3","j0ayn","5","false","0","7.50","1.25"
"3270","130","2023-03-04","9:31:53","2","jv78l","4","true","35","5.20","0.87"
"3355","130","2023-03-04","9:31:53","2","j0ayn","2","true","35","3.00","0.50"
"3444","130","2023-03-04","9:31:53","4","cdue8","4","true","35","0.80","0.13"
"3514","130","2023-03-04","9:31:53","5","ttyc7","4","true","35","9.60","1.60"
"3778","130","2023-03-04","9:31:53","2","fjl3q","2","true","35","0.40","0.07"
"3197","129","2023-03-14","8:33:23","5","xfjts","5","true","4","1.00","0.17"
"3304","129","2023-03-14","8:33:23","3","hw422","5","true","4","7.00","1.17"
"3668","129","2023-03-14","8:33:23","3","osv5f","5","true","4","10.00","1.67"
"3576","128","2023-03-13","18:21:40","1","bau61","5","false","0","1.00","0.17"
"3864","128","2023-03-13","18:21:40","1","fjl3q","4","false","0","0.80","0.13"
"3905","128","2023-03-13","18:21:40","2","iu8mz","1.88","false","0","3.76","0.63"
"3172","127","2023-03-20","13:02:05","1","iu8mz","1.48","true","9","2.96","0.49"
"3022","126","2023-03-24","12:22:36","5","cdue8","4","false","0","0.80","0.13"
"3569","126","2023-03-24","12:22:36","4","jv78l","3","false","0","3.90","0.65"
"3200","125","2023-03-10","16:00:29","3","e02d7","3.98","true","27","0.40","0.07"
"3509","125","2023-03-10","16:00:29","3","jv78l","5","true","27","6.50","1.08"
"3713","125","2023-03-10","16:00:29","1","j0ayn","5","true","27","7.50","1.25"
"3711","124","2023-03-02","10:46:36","4","9gc8o","5","true","35","27.50","4.58"
"3853","124","2023-03-02","10:46:36","1","ypf75","2.26","true","35","5.65","0.94"
"3483","123","2023-03-26","12:55:50","2","xfjts","3","false","0","0.60","0.10"
"3808","123","2023-03-26","12:55:50","4","sm0ik","4","false","0","4.80","0.80"
"3069","122","2023-03-30","8:09:44","3","fjl3q","4","false","0","0.80","0.13"
"3140","122","2023-03-30","8:09:44","4","e02d7","2.18","false","0","0.22","0.04"
"3766","122","2023-03-30","8:09:44","2","hw422","2","false","0","2.80","0.47"
"3188","121","2023-03-16","17:02:46","4","fjl3q","5","true","93","1.00","0.17"
"3318","121","2023-03-16","17:02:46","4","fjl3q","3","true","93","0.60","0.10"
"3380","121","2023-03-16","17:02:46","4","j0ayn","2","true","93","3.00","0.50"
"3571","121","2023-03-16","17:02:46","1","qbzh7","3","true","93","7.50","1.25"
"3641","121","2023-03-16","17:02:46","3","9gc8o","4","true","93","22.00","3.67"
"3762","121","2023-03-16","17:02:46","4","ysrak","2","true","93","4.60","0.77"
"3211","120","2023-03-15","10:26:41","5","osv5f","3","false","0","6.00","1.00"
"3504","120","2023-03-15","10:26:41","3","bau61","4","false","0","0.80","0.13"
"3518","120","2023-03-15","10:26:41","3","ypf75","2.93","false","0","7.33","1.22"
"3628","120","2023-03-15","10:26:41","5","osv5f","3","false","0","6.00","1.00"
"3369","119","2023-03-27","9:08:54","5","ck5sb","5","false","0","8.50","1.42"
"3796","119","2023-03-27","9:08:54","3","e02d7","1.21","false","0","0.12","0.02"
"3126","118","2023-03-20","11:10:43","2","skexy","4","false","0","12.00","2.00"
"3173","118","2023-03-20","11:10:43","3","hw422","5","false","0","7.00","1.17"
"3330","118","2023-03-20","11:10:43","2","sm0ik","4","false","0","4.80","0.80"
"3844","117","2023-03-13","17:01:28","3","iu8mz","1.13","false","0","2.26","0.38"
"3295","116","2023-03-01","10:48:23","5","1m6s7","5","false","0","11.00","1.83"
"3299","116","2023-03-01","10:48:23","5","bau61","4","false","0","0.80","0.13"
"3566","116","2023-03-01","10:48:23","4","hw422","3","false","0","4.20","0.70"
"3686","116","2023-03-01","10:48:23","3","j0ayn","3","false","0","4.50","0.75"
"3735","116","2023-03-01","10:48:23","2","9gc8o","4","false","0","22.00","3.67"
"3388","115","2023-03-25","19:14:55","4","1m6s7","4","true","38","8.80","1.47"
"3427","115","2023-03-25","19:14:55","3","ck5sb","5","true","38","8.50","1.42"
"3390","114","2023-03-21","11:38:27","4","qmqeu","5","false","0","13.00","2.17"
"3210","113","2023-03-16","10:33:15","3","bau61","5","true","56","1.00","0.17"
"3692","113","2023-03-16","10:33:15","4","sm0ik","4","true","56","4.80","0.80"
"3771","113","2023-03-16","10:33:15","1","hw422","2","true","56","2.80","0.47"
"3107","112","2023-03-06","12:32:11","2","hw422","5","true","62","7.00","1.17"
"3843","112","2023-03-06","12:32:11","5","jv78l","3","true","62","3.90","0.65"
"3159","111","2023-03-21","17:56:10","5","ck5sb","2","false","0","3.40","0.57"
"3484","111","2023-03-21","17:56:10","5","iu8mz","4.47","false","0","8.94","1.49"
"3547","111","2023-03-21","17:56:10","2","xfjts","5","false","0","1.00","0.17"
"3544","110","2023-03-08","14:50:08","5","ck5sb","2","true","16","3.40","0.57"
"3999","110","2023-03-08","14:50:08","4","ysrak","3","true","16","6.90","1.15"
"3497","109","2023-03-12","16:36:27","1","9gc8o","5","false","0","27.50","4.58"
"3607","109","2023-03-12","16:36:27","5","qbzh7","5","false","0","12.50","2.08"
"3685","109","2023-03-12","16:36:27","3","qmqeu","2","false","0","5.20","0.87"
"3240","108","2023-03-20","12:53:54","5","e02d7","2.57","true","34","0.26","0.04"
"3609","108","2023-03-20","12:53:54","4","e02d7","2.2","true","34","0.22","0.04"
"3624","108","2023-03-20","12:53:54","1","ttyc7","5","true","34","12.00","2.00"
"3806","108","2023-03-20","12:53:54","3","iu8mz","4.56","true","34","9.12","1.52"
"3876","108","2023-03-20","12:53:54","5","j0ayn","3","true","34","4.50","0.75"
"3347","107","2023-03-02","8:49:15","5","osv5f","4","true","73","8.00","1.33"
"3420","107","2023-03-02","8:49:15","4","sm0ik","3","true","73","3.60","0.60"
"3845","107","2023-03-02","8:49:15","2","qbzh7","4","true","73","10.00","1.67"
"4000","107","2023-03-02","8:49:15","3","qbzh7","3","true","73","7.50","1.25"
"3001","106","2023-03-23","15:19:19","1","1m6s7","2","true","87","4.40","0.73"
"3657","106","2023-03-23","15:19:19","3","osv5f","2","true","87","4.00","0.67"
"3139","104","2023-03-08","18:52:30","1","iu8mz","1.14","false","0","2.28","0.38"
"3399","104","2023-03-08","18:52:30","1","9gc8o","5","false","0","27.50","4.58"
"3328","103","2023-03-02","8:43:08","4","iu8mz","3.28","true","18","6.56","1.09"
"3088","102","2023-03-26","15:32:18","4","hw422","2","false","0","2.80","0.47"
"3040","101","2023-03-14","12:35:17","1","qbzh7","4","false","0","10.00","1.67"
"3391","101","2023-03-14","12:35:17","1","ypf75","2.64","false","0","6.60","1.10"
"3179","100","2023-03-19","14:27:37","5","qbzh7","3","true","67","7.50","1.25"
"3189","100","2023-03-19","14:27:37","4","j0ayn","5","true","67","7.50","1.25"
"3239","100","2023-03-19","14:27:37","4","sm0ik","3","true","67","3.60","0.60"
"3415","100","2023-03-19","14:27:37","4","skexy","5","true","67","15.00","2.50"
"3726","100","2023-03-19","14:27:37","2","xfjts","2","true","67","0.40","0.07"
"3114","99","2023-03-19","14:56:06","4","1m6s7","2","false","0","4.40","0.73"
"3220","99","2023-03-19","14:56:06","1","cdue8","3","false","0","0.60","0.10"
"3877","99","2023-03-19","14:56:06","1","fjl3q","2","false","0","0.40","0.07"
"3907","99","2023-03-19","14:56:06","3","e02d7","2.03","false","0","0.20","0.03"
"3717","98","2023-03-02","15:09:36","4","iu8mz","3.53","true","25","7.06","1.18"
"3208","97","2023-03-11","15:36:32","1","hw422","5","true","18","7.00","1.17"
"3805","97","2023-03-11","15:36:32","4","hw422","4","true","18","5.60","0.93"
"3895","97","2023-03-11","15:36:32","3","sm0ik","3","true","18","3.60","0.60"
"3181","96","2023-03-18","12:37:40","3","cdue8","3","false","0","0.60","0.10"
"3191","96","2023-03-18","12:37:40","4","jv78l","2","false","0","2.60","0.43"
"3287","96","2023-03-18","12:37:40","2","ck5sb","4","false","0","6.80","1.13"
"3884","96","2023-03-18","12:37:40","1","xfjts","2","false","0","0.40","0.07"
"3118","95","2023-03-26","14:55:34","2","ysrak","4","false","0","9.20","1.53"
"3238","95","2023-03-26","14:55:34","5","qbzh7","4","false","0","10.00","1.67"
